"BillNo","Itemname","Quantity","Date","Price","CustomerID","Country","YearMonth","PurchaseCategory"
"571318","WOODEN BOX OF DOMINOES",144,2011-10-17,1.25,17404,"Sweden","2011-10","Bulk"
"571318","RED  HARMONICA IN BOX",240,2011-10-17,1.25,17404,"Sweden","2011-10","Bulk"
"571318","JAM MAKING SET PRINTED",96,2011-10-17,1.45,17404,"Sweden","2011-10","Bulk"
"571318","TEA BAG PLATE RED RETROSPOT",144,2011-10-17,0.85,17404,"Sweden","2011-10","Bulk"
"571318","ASSORTED COLOURS SILK FAN",72,2011-10-17,0.83,17404,"Sweden","2011-10","Bulk"
"571318","BUNDLE OF 3 RETRO NOTE BOOKS",48,2011-10-17,1.45,17404,"Sweden","2011-10","Bulk"
"571431","PAPER CHAIN KIT 50'S CHRISTMAS",240,2011-10-17,2.55,13881,"United Kingdom","2011-10","Bulk"
"571431","JUMBO BAG 50'S CHRISTMAS",100,2011-10-17,1.79,13881,"United Kingdom","2011-10","Bulk"
"571432","SILVER HANGING T-LIGHT HOLDER",288,2011-10-17,1.45,16737,"United Kingdom","2011-10","Bulk"
"571550","ROSES REGENCY TEACUP AND SAUCER",24,2011-10-18,2.55,13892,"United Kingdom","2011-10","Bulk"
"571550","SILVER GLITTER FLOWER VOTIVE HOLDER",396,2011-10-18,0.29,13892,"United Kingdom","2011-10","Bulk"
"571553","CHRISTMAS TOILET ROLL",504,2011-10-18,1.06,17317,"United Kingdom","2011-10","Bulk"
"571594","SWISS ROLL TOWEL PINK  SPOTS",240,2011-10-18,2.95,15971,"United Kingdom","2011-10","Bulk"
"571610","SOMBRERO",400,2011-10-18,1.25,13953,"United Kingdom","2011-10","Bulk"
"571664","COFFEE MUG PEARS  DESIGN",72,2011-10-18,2.1,17090,"United Kingdom","2011-10","Bulk"
"571664","COFFEE MUG APPLES DESIGN",72,2011-10-18,2.1,17090,"United Kingdom","2011-10","Bulk"
"571698","JAZZ HEARTS ADDRESS BOOK",192,2011-10-18,0.19,13805,"United Kingdom","2011-10","Bulk"
"571698","ASSORTED TUTTI FRUTTI PEN",144,2011-10-18,0.29,13805,"United Kingdom","2011-10","Bulk"
"571698","PENS ASSORTED SPACEBALL",108,2011-10-18,0.19,13805,"United Kingdom","2011-10","Bulk"
"571698","FAIRY CAKES NOTEBOOK A7 SIZE",272,2011-10-18,0.32,13805,"United Kingdom","2011-10","Bulk"
"571698","FAIRY CAKES NOTEBOOK A6 SIZE",144,2011-10-18,0.42,13805,"United Kingdom","2011-10","Bulk"
"571698","DINOSAUR KEYRINGS ASSORTED",216,2011-10-18,0.18,13805,"United Kingdom","2011-10","Bulk"
"571698","SET OF 3 NOTEBOOKS IN PARCEL",96,2011-10-18,1.45,13805,"United Kingdom","2011-10","Bulk"
"571738","PORCELAIN ROSE SMALL",288,2011-10-19,0.72,13089,"United Kingdom","2011-10","Bulk"
"571738","SILVER HANGING T-LIGHT HOLDER",72,2011-10-19,1.45,13089,"United Kingdom","2011-10","Bulk"
"571744","GARDENERS KNEELING PAD KEEP CALM",48,2011-10-19,1.45,14434,"United Kingdom","2011-10","Bulk"
"571744","HOT WATER BOTTLE KEEP CALM",24,2011-10-19,4.15,14434,"United Kingdom","2011-10","Bulk"
"571749","SET 12 COLOUR PENCILS LOVE LONDON",32,2011-10-19,0.65,17934,"United Kingdom","2011-10","Bulk"
"571749","TRADITIONAL WOODEN CATCH CUP GAME",36,2011-10-19,1.25,17934,"United Kingdom","2011-10","Bulk"
"571830","HAND WARMER SCOTTY DOG DESIGN",24,2011-10-19,2.1,16131,"United Kingdom","2011-10","Bulk"
"571843","EGG CUP HENRIETTA HEN CREAM",144,2011-10-19,1.04,16684,"United Kingdom","2011-10","Bulk"
"571843","EGG CUP MILKMAID INGRID",144,2011-10-19,1.04,16684,"United Kingdom","2011-10","Bulk"
"571843","EGG CUP MILKMAID HEIDI",144,2011-10-19,1.04,16684,"United Kingdom","2011-10","Bulk"
"571916","12 PENCILS SMALL TUBE RED RETROSPOT",24,2011-10-19,0.65,14776,"United Kingdom","2011-10","Bulk"
"571933","ANTIQUE SILVER TEA GLASS ENGRAVED",72,2011-10-20,1.06,13199,"United Kingdom","2011-10","Bulk"
"571938","CARTOON  PENCIL SHARPENERS",80,2011-10-20,0.06,13669,"United Kingdom","2011-10","Bulk"
"571938","PINK BLUE FELT CRAFT TRINKET BOX",24,2011-10-20,1.25,13669,"United Kingdom","2011-10","Bulk"
"571938","PINK CREAM FELT CRAFT TRINKET BOX",24,2011-10-20,1.25,13669,"United Kingdom","2011-10","Bulk"
"571938","TRADITIONAL WOODEN SKIPPING ROPE",24,2011-10-20,1.45,13669,"United Kingdom","2011-10","Bulk"
"571938","BLUE HARMONICA IN BOX",24,2011-10-20,1.25,13669,"United Kingdom","2011-10","Bulk"
"571938","10 COLOUR SPACEBOY PEN",48,2011-10-20,0.85,13669,"United Kingdom","2011-10","Bulk"
"572031","SET OF 4 PANTRY JELLY MOULDS",72,2011-10-20,1.06,14866,"United Kingdom","2011-10","Bulk"
"572031","60 CAKE CASES VINTAGE CHRISTMAS",144,2011-10-20,0.55,14866,"United Kingdom","2011-10","Bulk"
"572031","WHITE BELL HONEYCOMB PAPER",96,2011-10-20,1.45,14866,"United Kingdom","2011-10","Bulk"
"572051","MINI PLAYING CARDS SPACEBOY",400,2011-10-20,0.36,14646,"Netherlands","2011-10","Bulk"
"572051","MINI PLAYING CARDS DOLLY GIRL",400,2011-10-20,0.36,14646,"Netherlands","2011-10","Bulk"
"572051","SET 36 COLOUR PENCILS SPACEBOY",128,2011-10-20,1.06,14646,"Netherlands","2011-10","Bulk"
"572051","MINI LIGHTS WOODLAND MUSHROOMS",144,2011-10-20,3.29,14646,"Netherlands","2011-10","Bulk"
"572051","SET 36 COLOUR PENCILS DOLLY GIRL",128,2011-10-20,1.06,14646,"Netherlands","2011-10","Bulk"
"572051","WOODLAND LARGE PINK FELT HEART",192,2011-10-20,1.04,14646,"Netherlands","2011-10","Bulk"
"572051","WOODLAND SMALL RED FELT HEART",192,2011-10-20,0.72,14646,"Netherlands","2011-10","Bulk"
"572051","SET 36 COLOUR PENCILS LOVE LONDON",128,2011-10-20,1.06,14646,"Netherlands","2011-10","Bulk"
"572051","BOX OF 6 CHRISTMAS CAKE DECORATIONS",36,2011-10-20,3.29,14646,"Netherlands","2011-10","Bulk"
"572051","EMBROIDERED RIBBON REEL REBECCA",96,2011-10-20,2.49,14646,"Netherlands","2011-10","Bulk"
"572051","EMBROIDERED RIBBON REEL SOPHIE",72,2011-10-20,3.29,14646,"Netherlands","2011-10","Bulk"
"572051","EMBROIDERED RIBBON REEL SUSIE",144,2011-10-20,1.79,14646,"Netherlands","2011-10","Bulk"
"572051","EMBROIDERED RIBBON REEL SALLY",144,2011-10-20,1.79,14646,"Netherlands","2011-10","Bulk"
"572051","EMBROIDERED RIBBON REEL DAISY",144,2011-10-20,1.79,14646,"Netherlands","2011-10","Bulk"
"572051","EMBROIDERED RIBBON REEL EMILY",144,2011-10-20,1.79,14646,"Netherlands","2011-10","Bulk"
"572051","EMBROIDERED RIBBON REEL RACHEL",96,2011-10-20,2.49,14646,"Netherlands","2011-10","Bulk"
"572051","EMBROIDERED RIBBON REEL RUBY",72,2011-10-20,3.29,14646,"Netherlands","2011-10","Bulk"
"572051","EMBROIDERED RIBBON REEL CLAIRE",72,2011-10-20,3.29,14646,"Netherlands","2011-10","Bulk"
"572051","EMBROIDERED RIBBON REEL ROSIE",144,2011-10-20,1.79,14646,"Netherlands","2011-10","Bulk"
"572051","PEARLISED IVORY HEART LARGE",144,2011-10-20,1.45,14646,"Netherlands","2011-10","Bulk"
"572052","GINGHAM HEART DECORATION",1728,2011-10-20,0.72,14646,"Netherlands","2011-10","Bulk"
"572071","PACK OF 12 BLUE PAISLEY TISSUES",144,2011-10-20,0.39,13366,"United Kingdom","2011-10","Bulk"
"572105","WOODEN ADVENT CALENDAR CREAM",24,2011-10-20,12.75,15187,"United Kingdom","2011-10","Bulk"
"572123","DINOSAUR LUNCH BOX WITH CUTLERY",60,2011-10-21,2.1,14646,"Netherlands","2011-10","Bulk"
"572123","WOODLAND PARTY BAG + STICKER SET",48,2011-10-21,1.45,14646,"Netherlands","2011-10","Bulk"
"572123","LUNCH BOX I LOVE LONDON",64,2011-10-21,1.65,14646,"Netherlands","2011-10","Bulk"
"572123","JUMBO BAG RED RETROSPOT",100,2011-10-21,1.79,14646,"Netherlands","2011-10","Bulk"
"572123","GINGERBREAD MAN COOKIE CUTTER",144,2011-10-21,1.06,14646,"Netherlands","2011-10","Bulk"
"572123","SET OF 5 MINI GROCERY MAGNETS",120,2011-10-21,1.85,14646,"Netherlands","2011-10","Bulk"
"572123","SET OF 5 LUCKY CAT MAGNETS",120,2011-10-21,1.85,14646,"Netherlands","2011-10","Bulk"
"572123","CERAMIC PIRATE CHEST MONEY BANK",36,2011-10-21,1.25,14646,"Netherlands","2011-10","Bulk"
"572123","PAINTED METAL PEARS ASSORTED",176,2011-10-21,1.45,14646,"Netherlands","2011-10","Bulk"
"572123","CHRISTMAS METAL POSTCARD WITH BELLS",144,2011-10-21,0.39,14646,"Netherlands","2011-10","Bulk"
"572123","ZINC WILLIE WINKIE  CANDLE STICK",192,2011-10-21,0.72,14646,"Netherlands","2011-10","Bulk"
"572123","PINK LOVE HEART SHAPE CUP",96,2011-10-21,0.72,14646,"Netherlands","2011-10","Bulk"
"572123","SET OF 3 HEART COOKIE CUTTERS",144,2011-10-21,1.25,14646,"Netherlands","2011-10","Bulk"
"572123","SET OF 3 BUTTERFLY COOKIE CUTTERS",144,2011-10-21,1.25,14646,"Netherlands","2011-10","Bulk"
"572123","RED LOVE HEART SHAPE CUP",96,2011-10-21,0.72,14646,"Netherlands","2011-10","Bulk"
"572123","ROUND SNACK BOXES SET OF4 WOODLAND",96,2011-10-21,2.55,14646,"Netherlands","2011-10","Bulk"
"572193","CHRISTMAS LIGHTS 10 SANTAS",30,2011-10-21,8.5,15061,"United Kingdom","2011-10","Bulk"
"572193","MINI PLAYING CARDS BUFFALO BILL",500,2011-10-21,0.42,15061,"United Kingdom","2011-10","Bulk"
"572193","MINI PLAYING CARDS DOLLY GIRL",500,2011-10-21,0.42,15061,"United Kingdom","2011-10","Bulk"
"572193","MINI PLAYING CARDS FUN FAIR",500,2011-10-21,0.42,15061,"United Kingdom","2011-10","Bulk"
"572193","MINI PLAYING CARDS SPACEBOY",500,2011-10-21,0.42,15061,"United Kingdom","2011-10","Bulk"
"572193","BUNDLE OF 3 ALPHABET EXERCISE BOOKS",192,2011-10-21,1.65,15061,"United Kingdom","2011-10","Bulk"
"572193","CHRISTMAS LIGHTS 10 VINTAGE BAUBLES",144,2011-10-21,4.95,15061,"United Kingdom","2011-10","Bulk"
"572193","CHRISTMAS LIGHTS 10 REINDEER",30,2011-10-21,8.5,15061,"United Kingdom","2011-10","Bulk"
"572193","VINTAGE CHRISTMAS CAKE FRILL",240,2011-10-21,1.65,15061,"United Kingdom","2011-10","Bulk"
"572193","60 CAKE CASES VINTAGE CHRISTMAS",360,2011-10-21,0.55,15061,"United Kingdom","2011-10","Bulk"
"572193","BOX OF 6 CHRISTMAS CAKE DECORATIONS",180,2011-10-21,3.75,15061,"United Kingdom","2011-10","Bulk"
"572196","BLACK HEART CARD HOLDER",120,2011-10-21,2.31,18102,"United Kingdom","2011-10","Bulk"
"572196","WOOD BLACK BOARD ANT WHITE FINISH",120,2011-10-21,4.8,18102,"United Kingdom","2011-10","Bulk"
"572196","WOODEN PICTURE FRAME WHITE FINISH",144,2011-10-21,1.92,18102,"United Kingdom","2011-10","Bulk"
"572196","SMALL IVORY HEART WALL ORGANISER",120,2011-10-21,3.92,18102,"United Kingdom","2011-10","Bulk"
"572196","SHELF WITH 4 HOOKS HOME SWEET HOME",112,2011-10-21,4.14,18102,"United Kingdom","2011-10","Bulk"
"572196","LARGE IVORY HEART WALL ORGANISER",120,2011-10-21,5.66,18102,"United Kingdom","2011-10","Bulk"
"572196","WALL ART BUFFALO BILL",120,2011-10-21,2.65,18102,"United Kingdom","2011-10","Bulk"
"572196","WALL ART DOLLY GIRL",120,2011-10-21,2.66,18102,"United Kingdom","2011-10","Bulk"
"572196","HEART OF WICKER SMALL",120,2011-10-21,1.12,18102,"United Kingdom","2011-10","Bulk"
"572196","CHOCOLATE THIS WAY METAL SIGN",384,2011-10-21,1.48,18102,"United Kingdom","2011-10","Bulk"
"572196","WALL ART ONLY ONE PERSON",126,2011-10-21,3.57,18102,"United Kingdom","2011-10","Bulk"
"572196","HAND OVER THE CHOCOLATE   SIGN",384,2011-10-21,1.49,18102,"United Kingdom","2011-10","Bulk"
"572196","WALL ART CLASSIC PUDDINGS",120,2011-10-21,6.67,18102,"United Kingdom","2011-10","Bulk"
"572196","WALL ART BIG LOVE",120,2011-10-21,4.77,18102,"United Kingdom","2011-10","Bulk"
"572196","HOT BATHS METAL SIGN",432,2011-10-21,1.49,18102,"United Kingdom","2011-10","Bulk"
"572196","CREAM HEART CARD HOLDER",120,2011-10-21,2.31,18102,"United Kingdom","2011-10","Bulk"
"572209","LANDMARK FRAME COVENT GARDEN",300,2011-10-21,10.95,18102,"United Kingdom","2011-10","Bulk"
"572209","LANDMARK FRAME OXFORD STREET",300,2011-10-21,10.95,18102,"United Kingdom","2011-10","Bulk"
"572209","LANDMARK FRAME NOTTING HILL",300,2011-10-21,10.95,18102,"United Kingdom","2011-10","Bulk"
"572209","LANDMARK FRAME LONDON BRIDGE",300,2011-10-21,10.95,18102,"United Kingdom","2011-10","Bulk"
"572209","BOTANICAL GARDENS WALL CLOCK",120,2011-10-21,20.8,18102,"United Kingdom","2011-10","Bulk"
"572209","LANDMARK FRAME CAMDEN TOWN",300,2011-10-21,10.95,18102,"United Kingdom","2011-10","Bulk"
"572209","LANDMARK FRAME BAKER STREET",300,2011-10-21,10.95,18102,"United Kingdom","2011-10","Bulk"
"572222","PACK OF 12 LONDON TISSUES",600,2011-10-21,0.32,17940,"United Kingdom","2011-10","Bulk"
"572324","FLOWERS CHANDELIER T-LIGHT HOLDER",240,2011-10-24,5.39,14607,"United Kingdom","2011-10","Bulk"
"572324","BEADED CHANDELIER T-LIGHT HOLDER",96,2011-10-24,1.5,14607,"United Kingdom","2011-10","Bulk"
"572324","IVORY CHANDELIER T-LIGHT HOLDER",96,2011-10-24,1.5,14607,"United Kingdom","2011-10","Bulk"
"572324","CINDERELLA CHANDELIER",40,2011-10-24,10,14607,"United Kingdom","2011-10","Bulk"
"572324","MIRROR MOSAIC T-LIGHT HOLDER ROUND",468,2011-10-24,0.39,14607,"United Kingdom","2011-10","Bulk"
"572324","MIRROR MOSAIC T-LIGHT HOLDER",720,2011-10-24,0.39,14607,"United Kingdom","2011-10","Bulk"
"572324","MIRROR MOSAIC VOTIVE HOLDER",324,2011-10-24,0.39,14607,"United Kingdom","2011-10","Bulk"
"572324","MIRROR MOSAIC HURRICANE LAMP",120,2011-10-24,1.25,14607,"United Kingdom","2011-10","Bulk"
"572324","MIRROR MOSAIC GOBLET CANDLE HOLDER",240,2011-10-24,0.95,14607,"United Kingdom","2011-10","Bulk"
"572325","ROTATING SILVER ANGELS T-LIGHT HLDR",600,2011-10-24,1.74,14607,"United Kingdom","2011-10","Bulk"
"572332","POPCORN HOLDER",100,2011-10-24,0.72,17186,"United Kingdom","2011-10","Bulk"
"572337","JUMBO BAG RED RETROSPOT",100,2011-10-24,1.79,14607,"United Kingdom","2011-10","Bulk"
"572337","JUMBO BAG 50'S CHRISTMAS",100,2011-10-24,1.79,14607,"United Kingdom","2011-10","Bulk"
"572337","CHARLOTTE BAG VINTAGE ALPHABET",100,2011-10-24,0.72,14607,"United Kingdom","2011-10","Bulk"
"572337","CHARLOTTE BAG APPLES DESIGN",100,2011-10-24,0.72,14607,"United Kingdom","2011-10","Bulk"
"572337","JUMBO BAG ALPHABET",100,2011-10-24,1.79,14607,"United Kingdom","2011-10","Bulk"
"572337","JUMBO BAG APPLES",100,2011-10-24,1.79,14607,"United Kingdom","2011-10","Bulk"
"572337","JUMBO BAG PINK POLKADOT",100,2011-10-24,1.79,14607,"United Kingdom","2011-10","Bulk"
"572337","CHARLOTTE BAG PINK POLKADOT",100,2011-10-24,0.72,14607,"United Kingdom","2011-10","Bulk"
"572337","CHARLOTTE BAG SUKI DESIGN",100,2011-10-24,0.72,14607,"United Kingdom","2011-10","Bulk"
"572337","JUMBO STORAGE BAG SUKI",100,2011-10-24,1.79,14607,"United Kingdom","2011-10","Bulk"
"572337","RED RETROSPOT CHARLOTTE BAG",100,2011-10-24,0.72,14607,"United Kingdom","2011-10","Bulk"
"572340","MIRROR MOSAIC HURRICANE LAMP",120,2011-10-24,1.25,14607,"United Kingdom","2011-10","Bulk"
"572340","MIRROR MOSAIC GOBLET CANDLE HOLDER",240,2011-10-24,0.95,14607,"United Kingdom","2011-10","Bulk"
"572340","MIRROR MOSAIC T-LIGHT HOLDER ROUND",468,2011-10-24,0.39,14607,"United Kingdom","2011-10","Bulk"
"572340","MIRROR MOSAIC T-LIGHT HOLDER",720,2011-10-24,0.39,14607,"United Kingdom","2011-10","Bulk"
"572340","MIRROR MOSAIC VOTIVE HOLDER",324,2011-10-24,0.39,14607,"United Kingdom","2011-10","Bulk"
"572342","CINDERELLA CHANDELIER",40,2011-10-24,10,14607,"United Kingdom","2011-10","Bulk"
"572342","BEADED CHANDELIER T-LIGHT HOLDER",96,2011-10-24,1.5,14607,"United Kingdom","2011-10","Bulk"
"572342","FLOWERS CHANDELIER T-LIGHT HOLDER",240,2011-10-24,1.5,14607,"United Kingdom","2011-10","Bulk"
"572342","IVORY CHANDELIER T-LIGHT HOLDER",96,2011-10-24,1.5,14607,"United Kingdom","2011-10","Bulk"
"572348","MARIE ANTOINETTE TRINKET BOX SILVER",24,2011-10-24,3,15482,"United Kingdom","2011-10","Bulk"
"572348","MARIE ANTOINETTE TRINKET BOX GOLD",24,2011-10-24,3,15482,"United Kingdom","2011-10","Bulk"
"572348","OCEAN SCENT CANDLE IN JEWELLED BOX",36,2011-10-24,1,15482,"United Kingdom","2011-10","Bulk"
"572348","BEADED CHANDELIER T-LIGHT HOLDER",48,2011-10-24,1,15482,"United Kingdom","2011-10","Bulk"
"572348","FLOWERS CHANDELIER T-LIGHT HOLDER",48,2011-10-24,1,15482,"United Kingdom","2011-10","Bulk"
"572348","IVORY CHANDELIER T-LIGHT HOLDER",48,2011-10-24,1,15482,"United Kingdom","2011-10","Bulk"
"572348","VANILLA SCENT CANDLE JEWELLED BOX",36,2011-10-24,1,15482,"United Kingdom","2011-10","Bulk"
"572443","EDWARDIAN PARASOL BLACK",60,2011-10-24,4.95,14145,"United Kingdom","2011-10","Bulk"
"572443","EDWARDIAN PARASOL NATURAL",60,2011-10-24,4.95,14145,"United Kingdom","2011-10","Bulk"
"572443","EDWARDIAN PARASOL RED",60,2011-10-24,4.95,14145,"United Kingdom","2011-10","Bulk"
"572518","CHILLI LIGHTS",48,2011-10-24,4.95,16353,"United Kingdom","2011-10","Bulk"
"572545","PLEASE ONE PERSON METAL SIGN",456,2011-10-24,2.39,17450,"United Kingdom","2011-10","Bulk"
"572545","GIN + TONIC DIET METAL SIGN",96,2011-10-24,2.4,17450,"United Kingdom","2011-10","Bulk"
"572545","POTTERING IN THE SHED METAL SIGN",96,2011-10-24,2.39,17450,"United Kingdom","2011-10","Bulk"
"572545","COOK WITH WINE METAL SIGN",144,2011-10-24,2.41,17450,"United Kingdom","2011-10","Bulk"
"572555","VINTAGE BILLBOARD LOVE/HATE MUG",36,2011-10-24,1.06,17317,"United Kingdom","2011-10","Bulk"
"572616","RED RETROSPOT WRAP",75,2011-10-25,0.42,18147,"United Kingdom","2011-10","Bulk"
"572616","SET/4 RED MINI ROSE CANDLE IN BOWL",24,2011-10-25,1.65,18147,"United Kingdom","2011-10","Bulk"
"572616","PACK OF 12 RED RETROSPOT TISSUES",24,2011-10-25,0.39,18147,"United Kingdom","2011-10","Bulk"
"572670","CHRISTMAS PUDDING TRINKET POT",1200,2011-10-25,0.39,13685,"United Kingdom","2011-10","Bulk"
"572670","CHRISTMAS DECOUPAGE CANDLE",324,2011-10-25,0.39,13685,"United Kingdom","2011-10","Bulk"
"572679","COLUMBIAN CANDLE RECTANGLE",24,2011-10-25,1.65,17024,"United Kingdom","2011-10","Bulk"
"572683","FAWN BLUE HOT WATER BOTTLE",36,2011-10-25,3.39,15158,"United Kingdom","2011-10","Bulk"
"572683","CHICK GREY HOT WATER BOTTLE",36,2011-10-25,3.75,15158,"United Kingdom","2011-10","Bulk"
"572683","PACK OF 12 PAISLEY PARK TISSUES",24,2011-10-25,0.39,15158,"United Kingdom","2011-10","Bulk"
"572683","HAND WARMER BIRD DESIGN",24,2011-10-25,2.1,15158,"United Kingdom","2011-10","Bulk"
"572683","BLUE ROSE FABRIC MIRROR",24,2011-10-25,1.25,15158,"United Kingdom","2011-10","Bulk"
"572683","VINTAGE CHRISTMAS GIFT BAG LARGE",24,2011-10-25,1.25,15158,"United Kingdom","2011-10","Bulk"
"572683","VINTAGE CHRISTMAS PAPER GIFT BAG",30,2011-10-25,0.82,15158,"United Kingdom","2011-10","Bulk"
"572696","ALARM CLOCK BAKELIKE RED",400,2011-10-25,3.39,17857,"United Kingdom","2011-10","Bulk"
"572696","ALARM CLOCK BAKELIKE PINK",400,2011-10-25,3.39,17857,"United Kingdom","2011-10","Bulk"
"572696","ALARM CLOCK BAKELIKE GREEN",200,2011-10-25,3.39,17857,"United Kingdom","2011-10","Bulk"
"572733","HAND WARMER UNION JACK",96,2011-10-25,1.85,18079,"United Kingdom","2011-10","Bulk"
"572733","PLAYING CARDS KEEP CALM & CARRY ON",100,2011-10-25,1.04,18079,"United Kingdom","2011-10","Bulk"
"572733","FRAPPUCINO SCARF KNITTING KIT",48,2011-10-25,1.25,18079,"United Kingdom","2011-10","Bulk"
"572733","SKULLS PARTY BAG + STICKER SET",48,2011-10-25,1.45,18079,"United Kingdom","2011-10","Bulk"
"572733","WOODLAND PARTY BAG + STICKER SET",48,2011-10-25,1.45,18079,"United Kingdom","2011-10","Bulk"
"572756","VANILLA SCENT CANDLE JEWELLED BOX",72,2011-10-25,0.5,15482,"United Kingdom","2011-10","Bulk"
"572756","OCEAN SCENT CANDLE IN JEWELLED BOX",72,2011-10-25,0.5,15482,"United Kingdom","2011-10","Bulk"
"572756","MARIE ANTOINETTE TRINKET BOX SILVER",48,2011-10-25,1.5,15482,"United Kingdom","2011-10","Bulk"
"572756","MARIE ANTOINETTE TRINKET BOX GOLD",48,2011-10-25,1.5,15482,"United Kingdom","2011-10","Bulk"
"572756","BEADED CHANDELIER T-LIGHT HOLDER",48,2011-10-25,1,15482,"United Kingdom","2011-10","Bulk"
"572756","FLOWERS CHANDELIER T-LIGHT HOLDER",48,2011-10-25,1,15482,"United Kingdom","2011-10","Bulk"
"572756","IVORY CHANDELIER T-LIGHT HOLDER",48,2011-10-25,1,15482,"United Kingdom","2011-10","Bulk"
"572765","SET OF 6 T-LIGHTS CACTI",96,2011-10-26,2.55,16013,"United Kingdom","2011-10","Bulk"
"572765","COLOUR GLASS. STAR T-LIGHT HOLDER",384,2011-10-26,2.75,16013,"United Kingdom","2011-10","Bulk"
"572765","CHILLI LIGHTS",192,2011-10-26,4.95,16013,"United Kingdom","2011-10","Bulk"
"572845","VICTORIAN GLASS HANGING T-LIGHT",960,2011-10-26,0.9,16013,"United Kingdom","2011-10","Bulk"
"572851","GLASS BON BON JAR",144,2011-10-26,1.45,16013,"United Kingdom","2011-10","Bulk"
"572851","SMALL IVORY HEART WALL ORGANISER",54,2011-10-26,4.95,16013,"United Kingdom","2011-10","Bulk"
"572852","JAZZ HEARTS ADDRESS BOOK",48,2011-10-26,0.19,12879,"United Kingdom","2011-10","Bulk"
"572852","CHRISTMAS PUDDING TRINKET POT",96,2011-10-26,0.39,12879,"United Kingdom","2011-10","Bulk"
"572852","SET OF 2 CHRISTMAS DECOUPAGE CANDLE",24,2011-10-26,0.79,12879,"United Kingdom","2011-10","Bulk"
"572857","RABBIT NIGHT LIGHT",72,2011-10-26,1.79,16701,"United Kingdom","2011-10","Bulk"
"572869","RABBIT NIGHT LIGHT",960,2011-10-26,1.79,12798,"Japan","2011-10","Bulk"
"572878","COOK WITH WINE METAL SIGN",92,2011-10-26,1.66,16029,"United Kingdom","2011-10","Bulk"
"572878","HAND OVER THE CHOCOLATE   SIGN",78,2011-10-26,1.66,16029,"United Kingdom","2011-10","Bulk"
"572878","PLEASE ONE PERSON METAL SIGN",90,2011-10-26,1.66,16029,"United Kingdom","2011-10","Bulk"
"572879","BOX OF 6 CHRISTMAS CAKE DECORATIONS",36,2011-10-26,3.29,13408,"United Kingdom","2011-10","Bulk"
"572881","ROSE 1 WICK MORRIS BOXED CANDLE",90,2011-10-26,0.5,12748,"United Kingdom","2011-10","Bulk"
"572881","CHOCOLATE 1 WICK MORRIS BOX CANDLE",90,2011-10-26,0.5,12748,"United Kingdom","2011-10","Bulk"
"572881","MARIE ANTOINETTE TRINKET BOX SILVER",168,2011-10-26,1,12748,"United Kingdom","2011-10","Bulk"
"572881","MARIE ANTOINETTE TRINKET BOX GOLD",144,2011-10-26,1,12748,"United Kingdom","2011-10","Bulk"
"572881","ROSE SCENT CANDLE JEWELLED DRAWER",408,2011-10-26,0.5,12748,"United Kingdom","2011-10","Bulk"
"572881","OCEAN SCENT CANDLE IN JEWELLED BOX",224,2011-10-26,0.5,12748,"United Kingdom","2011-10","Bulk"
"572881","VANILLA SCENT CANDLE JEWELLED BOX",378,2011-10-26,0.5,12748,"United Kingdom","2011-10","Bulk"
"572888","CHRISTMAS LIGHTS 10 VINTAGE BAUBLES",72,2011-10-26,4.25,13694,"United Kingdom","2011-10","Bulk"
"572888","BOX OF 6 MINI VINTAGE CRACKERS",48,2011-10-26,2.08,13694,"United Kingdom","2011-10","Bulk"
"572888","BOX OF 6 MINI 50'S CRACKERS",96,2011-10-26,2.08,13694,"United Kingdom","2011-10","Bulk"
"572902","SET OF 4 PANTRY JELLY MOULDS",36,2011-10-26,1.25,14866,"United Kingdom","2011-10","Bulk"
"572902","60 CAKE CASES VINTAGE CHRISTMAS",288,2011-10-26,0.55,14866,"United Kingdom","2011-10","Bulk"
"572902","BOX OF 6 MINI VINTAGE CRACKERS",144,2011-10-26,2.08,14866,"United Kingdom","2011-10","Bulk"
"572902","WHITE BELL HONEYCOMB PAPER",96,2011-10-26,1.45,14866,"United Kingdom","2011-10","Bulk"
"572902","CLASSIC CAFE SUGAR DISPENSER",36,2011-10-26,1.04,14866,"United Kingdom","2011-10","Bulk"
"572998","CERAMIC PLATE STRAWBERRY DESIGN",36,2011-10-27,1.49,14560,"United Kingdom","2011-10","Bulk"
"573003","RABBIT NIGHT LIGHT",2400,2011-10-27,2.08,14646,"Netherlands","2011-10","Bulk"
"573004","LUNCH BAG PAISLEY PARK",200,2011-10-27,1.45,14646,"Netherlands","2011-10","Bulk"
"573004","JUMBO BAG PAISLEY PARK",100,2011-10-27,1.79,14646,"Netherlands","2011-10","Bulk"
